seqName	alignmentAssignedSegment	diamondAssignedSegment	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
LOC_00087BP.1	h3n2	h2n2	99.5	191	1	0	1	573	1	191	6.669999999999999e-134	388.0
LOC_00087DK.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	2.66e-133	387.0
LOC_0008JHZ.1	h2n2	h1n1	98.4	191	3	0	25	597	1	191	5.05e-131	382.0
LOC_0009PC3.1	h2n2	h1n1	98.3	176	3	0	1	528	16	191	5.879999999999999e-119	349.0
LOC_0009PD1.1	h2n2	h1n1	98.3	176	3	0	1	528	16	191	5.879999999999999e-119	349.0
LOC_0009PFX.1	h2n2	h1n1	98.3	176	3	0	1	528	16	191	5.879999999999999e-119	349.0
LOC_0009PGV.1	h2n2	h1n1	97.7	176	4	0	1	528	16	191	6.56e-118	347.0
LOC_0009PHS.1	h2n2	h1n1	98.3	176	3	0	1	528	16	191	5.879999999999999e-119	349.0
LOC_0009PJQ.1	h2n2	h1n1	98.3	176	3	0	1	528	16	191	5.879999999999999e-119	349.0
LOC_0009PKN.1	h2n2	h1n1	98.3	176	3	0	1	528	16	191	5.879999999999999e-119	349.0
LOC_0009PLL.1	h2n2	h1n1	98.3	176	3	0	1	528	16	191	5.879999999999999e-119	349.0
LOC_0009PMJ.1	h2n2	h1n1	98.3	176	3	0	1	528	16	191	5.879999999999999e-119	349.0
LOC_0009PNG.1	h2n2	h1n1	98.3	176	3	0	1	528	16	191	5.879999999999999e-119	349.0
LOC_0009PPE.1	h2n2	h1n1	98.3	176	3	0	1	528	16	191	5.879999999999999e-119	349.0
LOC_0009PQC.1	h2n2	h1n1	98.3	176	3	0	1	528	16	191	5.879999999999999e-119	349.0
LOC_0009PS8.1	h3n2	h2n2	99.4	176	1	0	1	528	16	191	1.19e-121	356.0
LOC_0009PU4.1	h3n2	h2n2	99.4	176	1	0	1	528	16	191	1.19e-121	356.0
LOC_0009PV2.1	h3n2	h2n2	99.4	176	1	0	1	528	16	191	1.19e-121	356.0
LOC_0009PW0.1	h3n2	h2n2	100.0	176	0	0	1	528	16	191	4.23e-122	357.0
LOC_0009PZU.1	h3n2	h2n2	100.0	176	0	0	1	528	16	191	4.23e-122	357.0
LOC_000A10D.1	h1n1pdm	h1n1	95.7	716	31	0	1	2148	1	716	0.0	1389.0
LOC_000AEUB.1	h3n2	h2n2	99.5	191	1	0	2	574	1	191	6.829999999999999e-134	389.0
LOC_000AG2U.1	h1n1pdm	h1n1	95.7	700	30	0	1	2100	1	700	0.0	1360.0
LOC_000AG3S.1	h1n1pdm	h1n1	95.8	706	30	0	1	2118	1	706	0.0	1371.0
LOC_000AG4Q.1	h1n1pdm	h1n1	95.8	716	30	0	1	2148	1	716	0.0	1390.0
LOC_000AHPJ.1	h2n2	h1n1	98.4	191	3	0	1	573	1	191	3.42e-131	382.0
LOC_000ANA6.1	h2n2	h1n1	98.4	191	3	0	25	597	1	191	5.05e-131	382.0
LOC_000APA5.1	h3n2	h2n2	99.0	191	2	0	25	597	1	191	5.68e-133	387.0
LOC_000AXZJ.1	h3n2	h2n2	99.5	191	1	0	1	573	1	191	6.669999999999999e-134	388.0
LOC_000AY0G.1	h3n2	h2n2	99.5	191	1	0	1	573	1	191	6.669999999999999e-134	388.0
LOC_000BX1D.1	h2n2	h1n1	98.4	191	3	0	1	573	1	191	2.37e-131	382.0
LOC_000D2CG.1	h3n2	h2n2	99.5	191	1	0	1	573	1	191	4.72e-134	389.0
LOC_000DGKM.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	8.089999999999999e-134	389.0
LOC_000DMJJ.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	8.089999999999999e-134	389.0
LOC_000DXCM.1	h3n2	h2n2	99.5	191	1	0	13	585	1	191	4.05e-134	389.0
LOC_000GHYN.1	h2n2	h1n1	98.4	191	3	0	13	585	1	191	2.86e-131	382.0
LOC_000GHZL.1	h2n2	h1n1	98.4	191	3	0	13	585	1	191	2.86e-131	382.0
LOC_000GJ0J.1	h2n2	h1n1	98.4	191	3	0	13	585	1	191	2.86e-131	382.0
LOC_000GJ1G.1	h2n2	h1n1	98.4	191	3	0	13	585	1	191	2.86e-131	382.0
LOC_000H5RB.1	h3n2	h2n2	99.0	191	2	0	25	597	1	191	5.68e-133	387.0
LOC_000H5T7.1	h2n2	h1n1	97.9	191	4	0	25	597	1	191	2.01e-130	380.0
LOC_000H5XZ.1	h2n2	h1n1	98.4	191	3	0	25	597	1	191	7.13e-131	381.0
LOC_000HUPS.1	h3n2	h2n2	99.5	191	1	0	1	573	1	191	4.72e-134	389.0
LOC_000JGQ0.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000L5T1.1	h1n1pdm	h1n1	96.3	191	7	0	1	573	1	191	1.3300000000000001e-129	377.0
LOC_000M1C0.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000M3B0.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000ME7X.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000MEQW.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000MJTL.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000MKCG.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000MKDE.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.8800000000000002e-133	387.0
LOC_000MNBF.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000MP02.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000MP6Q.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000MP7N.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000MQKW.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000MR6N.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000MW4M.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000MY8B.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000MYA7.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000MYB5.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000MYC3.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000MYD1.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000MYEZ.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000MYFX.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000MYGV.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000MYHS.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000MYJQ.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000MYKN.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000MYLL.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000MZNF.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000N00P.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000N01M.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	5.31e-133	386.0
LOC_000N02K.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000N03H.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	5.31e-133	386.0
LOC_000N04F.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000N05D.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	5.31e-133	386.0
LOC_000N06B.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000N079.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000N087.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000N0A3.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000N7VR.1	h3n2	h2n2	99.0	191	2	0	25	597	1	191	2.8500000000000002e-133	387.0
LOC_000NAN2.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000NDBN.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000NFWF.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000NHXB.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000NNQL.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000NRV7.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000NUKQ.1	h3n2	h2n2	99.0	191	2	0	25	597	1	191	2.8500000000000002e-133	387.0
LOC_000NUSA.1	h3n2	h2n2	99.0	191	2	0	25	597	1	191	2.8500000000000002e-133	387.0
LOC_000NUU6.1	h3n2	h2n2	99.0	191	2	0	25	597	1	191	2.8500000000000002e-133	387.0
LOC_000NX7C.1	h3n2	h2n2	98.4	191	3	0	25	597	1	191	1.01e-132	386.0
LOC_000NX8A.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000NXA6.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000NXKM.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000NXMH.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P1S1.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P1TZ.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P2R2.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P2WS.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P3DS.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P3EQ.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P3GL.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P4BV.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P4DR.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P4FM.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P4M8.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P4R0.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P4TW.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P4UU.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P51E.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P5HF.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P5L9.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P5M7.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P647.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P6Q0.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P6VQ.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000P6XL.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000P7UR.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P7XK.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P7ZF.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P829.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P8DM.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P8FH.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P8GF.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P8HC.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P8JA.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P8K8.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P8N2.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P8QY.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P8RW.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P944.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P952.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P960.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P99U.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P9BQ.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P9CN.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P9DL.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P9FG.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P9GE.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P9ST.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000P9XH.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PA27.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PA35.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PA51.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PA6Z.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PA7X.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.0800000000000001e-133	388.0
LOC_000PA8V.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.0800000000000001e-133	388.0
LOC_000PACM.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000PADK.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000PAEH.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000PAFF.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000PAHA.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000PAJ8.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000PAK6.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000PAL4.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000PAM2.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000PAN0.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000PAPY.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000PARU.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000PBJ7.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000PBK5.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000PBL3.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000PBM1.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000PBRT.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000PCM0.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000PCNY.1	h3n2	h2n2	99.5	191	1	0	1	573	1	191	4.72e-134	389.0
LOC_000PCRS.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000PCSQ.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000PCTN.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000PCUL.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000PCVJ.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000PCWG.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000PCXE.1	h3n2	h2n2	99.5	191	1	0	1	573	1	191	4.72e-134	389.0
LOC_000PCYC.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000PCZA.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000PD16.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000PD5Y.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000PECH.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PEDF.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PEED.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PEL0.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PERQ.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PESN.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PETL.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PEUJ.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PEVG.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PF4Y.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PFJ3.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	6.4200000000000006e-133	386.0
LOC_000PFMX.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PFNV.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PFPT.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PGTJ.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PGZ6.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000PH12.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PH8N.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PH9L.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PHCE.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PHG6.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.11e-133	388.0
LOC_000PHY7.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PJ5T.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PJ6R.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PJCD.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PJDB.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PJKY.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PJSJ.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PJTG.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PK4U.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PKF6.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PKG4.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PKH1.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PKKX.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PMD8.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000PMHZ.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000PN0Z.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000PQB9.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PQKS.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PQX2.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PR3Q.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PR5L.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PRB8.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PRJT.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PRKR.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PRNK.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PRU7.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PRW3.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PS3P.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PSB7.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PSHU.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PSLN.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PSQE.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PST8.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PSU6.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PSX0.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PSYY.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PT0U.1	h3n2	h2n2	99.0	191	2	0	12	584	1	191	3.1300000000000002e-133	387.0
LOC_000PT1S.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PT3N.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PT4L.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PT5J.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PTHT.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PTPF.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PTRB.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PTT7.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PTU5.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	1.28e-132	385.0
LOC_000PU7D.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PU8B.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PUGV.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PUHS.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PURA.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PUW0.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PV6E.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PV8A.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PV98.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PVEY.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	2.28e-133	387.0
LOC_000PVFW.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PVHR.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PVPD.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PVQB.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PVS7.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PVWZ.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PW0R.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PW1P.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PW6D.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PW7B.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PWC1.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PYME.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PYR6.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PYXU.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
